program;partysize;latencies(ms);bandwidths(Mbs);input_size;packetdrops(%);runtime_internal(s);Bytes Send;runtime_external(s);peakRAM(MiB);System Time(s)
UseCases/NeuralNetworkLeNet;3;50;25000;64;0;0:03:02.771;879115113;183.17;4675;21.97
UseCases/NeuralNetworkLeNet;3;50;25000;64;0;0:03:08.914;879115301;189.35;4679;22.64
UseCases/NeuralNetworkLeNet;3;50;25000;64;0;0:03:29.440;879114299;209.86;4688;22.94
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:20.306;879115595;200.86;4671;22.94
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:43.178;879115785;223.73;4680;22.62
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:20.593;879114498;201.16;4683;22.55
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:16.644;879114687;197.17;4653;22.28
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:21.683;879115975;202.24;4690;22.76
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:17.879;879115570;198.41;4680;22.34
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:22.191;879116265;202.75;4683;22.89
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:16.743;879115514;197.30;4676;22.70
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:02:59.624;879114423;180.19;4670;22.22
UseCases/NeuralNetworkLeNet;3;75;25000;64;0;0:03:36.779;879115611;217.34;4685;22.71
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:02:56.845;879115220;177.03;4677;22.16
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:03:12.478;879114145;192.67;4640;22.11
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:02:35.050;879115869;155.33;4671;21.37
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:03:15.955;879115359;196.23;4797;22.66
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:02:48.167;879114262;168.45;4697;21.66
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:02:53.453;879115391;173.74;4682;21.88
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:03:12.004;879116994;192.18;4751;22.30
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:03:16.230;879114727;196.49;4764;22.31
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:03:16.458;879115500;196.74;4693;22.46
UseCases/NeuralNetworkLeNet;3;0;10000;64;0;0:02:40.499;879114770;160.79;4702;21.93
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:23.277;879114467;203.56;4571;22.49
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:14.549;879114198;194.73;4703;22.50
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:16.504;879114096;196.79;4803;22.94
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:25.714;879116945;205.90;4669;22.78
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:22.251;879114034;202.44;4698;22.68
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:04.398;879114431;184.67;4708;22.31
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:19.015;879114908;199.27;4795;22.55
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:27.718;879112970;207.99;4567;22.83
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:04.599;879116341;184.88;4682;22.05
UseCases/NeuralNetworkLeNet;3;0;1000;64;0;0:03:21.794;879115422;202.07;4576;22.47
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:52.231;879114830;232.52;4690;23.05
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:04:00.156;879115484;240.34;4678;23.80
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:48.772;879115694;229.04;4687;23.41
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:40.285;879116113;220.56;4766;23.49
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:48.861;879115944;229.15;4883;23.48
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:52.314;879114859;232.49;4717;23.83
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:50.699;879115350;230.89;4701;23.87
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:52.235;879114903;232.51;4863;23.33
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:47.472;879115398;227.72;4767;23.55
UseCases/NeuralNetworkLeNet;3;0;100;64;0;0:03:50.017;879115888;230.20;4721;23.56
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:18.707;879114335;199.00;4645;22.35
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:15.556;879116847;196.82;4757;22.87
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:02:41.340;879115697;162.51;4678;21.53
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:16.690;879116297;197.90;4713;22.75
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:17.312;879115200;197.59;4773;22.36
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:02:55.540;879115295;175.73;4682;22.56
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:24.912;879115533;205.21;4632;22.24
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:10.473;879114755;190.73;4678;22.22
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:12.813;879114978;193.00;4697;22.42
UseCases/NeuralNetworkLeNet;3;0;25000;64;1;0:03:24.466;879114989;204.75;4756;22.44
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:19.092;879115613;199.38;4791;22.77
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:02:53.187;879114797;173.37;4696;22.19
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:08.446;879114779;188.70;4694;22.23
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:16.441;879115136;196.72;4756;22.66
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:22.187;879114730;202.46;4667;22.51
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:16.628;879115826;196.79;4664;22.60
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:15.669;879113749;196.16;4675;22.37
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:18.707;879116129;198.89;4700;22.50
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:14.447;879114810;194.73;4692;22.73
UseCases/NeuralNetworkLeNet;3;0;25000;64;2;0:03:23.049;879116056;203.23;4661;22.09
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:33.166;879114831;215.39;4826;22.94
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:22.418;879114799;202.61;4694;22.56
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:47.470;879115383;228.66;4809;23.17
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:28.641;879115152;209.13;4706;22.81
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:09.611;879114603;189.90;4675;22.82
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:22.291;879116299;202.55;4733;22.96
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:05.943;879115447;187.45;4724;22.02
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:22.668;879115749;202.85;4637;22.87
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:17.598;879114577;197.81;4698;22.16
UseCases/NeuralNetworkLeNet;3;0;25000;64;5;0:03:23.993;879116732;204.38;4701;22.90
